host_total_listings_count,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,prediction
4.0,18,10,37.775845506408096,-122.46747924553208,0,1,4.0,2.0,1.0,1.0,0,1.0,13.0,91.0,9.0,9.0,10.0,9.0,10.0,9.0,88.0,172.25222036422593
1.0,25,0,37.764237314789064,-122.45377882010594,1,0,6.0,1.5,3.0,3.0,0,2.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,280.0,290.16823424117257
6.0,31,25,37.714717192127594,-122.47027570180285,5,0,4.0,1.0,1.0,2.0,0,1.0,17.0,96.0,10.0,10.0,9.0,10.0,10.0,9.0,128.0,172.25222036422593
5.0,9,8,37.77878582827369,-122.497217546317,1,1,2.0,2.0,1.0,1.0,0,2.0,8.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,65.0,172.25222036422593
5.0,9,8,37.77874301293857,-122.49637694557224,1,1,2.0,2.0,1.0,1.0,0,2.0,9.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,65.0,172.25222036422593
1.0,4,1,37.75505262294754,-122.41025806076992,1,0,3.0,1.0,1.0,1.0,0,6.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,101.0,172.25222036422593
1.0,1,1,37.7464085577983,-122.41162779441736,3,0,2.0,1.0,1.0,1.0,0,3.0,162.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,145.0,172.25222036422593
51.0,12,11,37.79406432696317,-122.42093236820685,17,0,16.0,15.0,15.0,15.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,499.0,997.6643175028524
1.0,22,2,37.741347598860656,-122.46425649543899,3,0,4.0,1.0,2.0,2.0,0,1.0,17.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,231.21022730269925
4.0,7,6,37.76038968274155,-122.42876889224392,6,1,1.0,1.5,1.0,1.0,0,2.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,172.25222036422593
1.0,7,6,37.758320804412435,-122.42859832641831,0,0,6.0,1.0,2.0,2.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,231.21022730269925
4.0,6,11,37.788953836339104,-122.41397436197998,0,1,2.0,1.0,1.0,1.0,0,1.0,23.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,99.0,172.25222036422593
1.0,9,8,37.77346044160011,-122.48020083065913,5,0,2.0,1.0,0.0,1.0,0,3.0,10.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,95.0,113.2942134257526
2.0,22,2,37.73916426657994,-122.44965847037231,1,0,12.0,2.0,4.0,6.0,0,2.0,7.0,91.0,10.0,9.0,10.0,10.0,9.0,8.0,399.0,349.1262411796459
1.0,25,21,37.749095199551284,-122.46782135279577,0,0,3.0,1.0,1.0,1.0,0,1.0,4.0,90.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,172.25222036422593
2.0,4,1,37.75421601096252,-122.41672112765785,0,1,2.0,2.0,1.0,1.0,0,3.0,20.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,172.25222036422593
1.0,4,1,37.75610669111234,-122.41866188454807,0,0,4.0,1.0,2.0,2.0,0,3.0,63.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,290.0,231.21022730269925
3.0,21,23,37.7890604823532,-122.39383602726444,0,0,5.0,1.0,1.0,3.0,0,30.0,1.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,299.0,172.25222036422593
36.0,6,5,37.78810598097801,-122.40940584001143,19,1,4.0,1.0,0.0,2.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,210.0,113.2942134257526
1.0,15,4,37.78120462127298,-122.38939913370672,0,0,2.0,1.0,0.0,1.0,0,7.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0,113.2942134257526
1.0,10,9,37.802126243183494,-122.4088559511706,3,0,3.0,1.0,1.0,1.0,0,2.0,3.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0,172.25222036422593
3.0,14,7,37.75611960152927,-122.44523005071359,6,1,2.0,1.0,1.0,1.0,0,2.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,172.25222036422593
3.0,33,13,37.709876880925385,-122.43082902784019,1,1,2.0,1.0,1.0,2.0,0,3.0,144.0,87.0,9.0,8.0,9.0,9.0,8.0,9.0,45.0,172.25222036422593
3.0,30,22,37.72182969580121,-122.40804916868693,1,0,12.0,3.0,4.0,7.0,0,4.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0,349.1262411796459
2.0,15,12,37.776026697737116,-122.40641870895232,6,0,6.0,2.0,2.0,3.0,0,3.0,2.0,100.0,10.0,10.0,10.0,10.0,7.0,10.0,400.0,231.21022730269925
1.0,1,1,37.73773876896854,-122.41621970217052,1,1,2.0,1.0,1.0,1.0,0,2.0,143.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,172.25222036422593
6.0,8,6,37.754061447313106,-122.43838083555202,1,0,4.0,2.0,2.0,2.0,0,4.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,475.0,231.21022730269925
1.0,21,23,37.792523065307314,-122.39178925378937,0,0,3.0,1.0,1.0,1.0,0,10.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,111.0,172.25222036422593
51.0,12,11,37.79197743891442,-122.42014857355892,17,0,16.0,15.0,15.0,15.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,499.0,997.6643175028524
10.0,18,10,37.78064134939448,-122.47515800847636,0,1,4.0,1.5,1.0,2.0,0,1.0,7.0,89.0,9.0,8.0,9.0,9.0,9.0,9.0,76.0,172.25222036422593
1.0,15,12,37.78226688677481,-122.40721257853495,12,0,6.0,2.0,2.0,4.0,0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,8.0,750.0,231.21022730269925
1.0,5,4,37.753183857769855,-122.40123758154444,0,0,3.0,1.0,0.0,1.0,0,3.0,134.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,179.0,113.2942134257526
1.0,0,3,37.78617794010444,-122.43228175120406,0,0,4.0,1.0,0.0,1.0,0,3.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0,113.2942134257526
4.0,4,12,37.7656055162086,-122.42347577932524,0,2,1.0,1.0,1.0,1.0,0,1.0,5.0,88.0,9.0,9.0,10.0,10.0,10.0,8.0,45.0,172.25222036422593
1.0,13,7,37.735568322107156,-122.43301594389573,1,0,3.0,1.0,0.0,2.0,0,1.0,145.0,89.0,9.0,9.0,9.0,9.0,9.0,9.0,126.0,113.2942134257526
1.0,23,15,37.73294956256071,-122.39200174956676,1,1,2.0,1.0,0.0,1.0,0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,125.0,113.2942134257526
2.0,16,11,37.790857036965505,-122.4252492688751,0,1,2.0,1.0,1.0,1.0,0,1.0,16.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,128.0,172.25222036422593
1.0,17,18,37.7964632754161,-122.42243197378319,0,0,3.0,1.0,1.0,1.0,0,1.0,9.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0,172.25222036422593
2.0,6,16,37.787962854692886,-122.4094945379377,0,1,2.0,1.0,1.0,1.0,0,30.0,4.0,95.0,10.0,9.0,10.0,10.0,9.0,10.0,100.0,172.25222036422593
1.0,10,9,37.801331709888636,-122.40976011366945,0,1,2.0,1.0,1.0,1.0,0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,172.25222036422593
1.0,7,6,37.75845141971951,-122.42926926037902,0,0,2.0,1.0,1.0,1.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,172.25222036422593
6.0,18,10,37.78076844258801,-122.45907609228613,6,2,1.0,1.0,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,172.25222036422593
51.0,12,11,37.79240324261229,-122.4220207169424,17,0,16.0,15.0,15.0,15.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,499.0,997.6643175028524
8.0,3,13,37.723394584954725,-122.44014728911219,1,1,1.0,1.0,1.0,1.0,0,1.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,80.0,172.25222036422593
3.0,23,15,37.73825705027205,-122.39098872343212,2,0,6.0,1.0,2.0,3.0,0,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,231.21022730269925
10.0,18,10,37.78023585034576,-122.4735349941015,0,0,9.0,1.5,3.0,3.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,350.0,290.16823424117257
4.0,30,22,37.71397309492322,-122.40826383486629,3,0,3.0,1.0,1.0,2.0,0,1.0,16.0,94.0,9.0,10.0,10.0,10.0,9.0,9.0,67.0,172.25222036422593
1.0,8,6,37.74853843987338,-122.42654980705956,1,1,2.0,1.0,1.0,1.0,0,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0,172.25222036422593
1.0,3,13,37.713425963343475,-122.44424323747765,5,0,2.0,1.0,1.0,1.0,0,2.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,172.25222036422593
2.0,27,21,37.74574886111854,-122.48127846821065,5,1,2.0,1.0,1.0,2.0,0,3.0,3.0,100.0,10.0,9.0,10.0,10.0,9.0,10.0,79.0,172.25222036422593
5.0,23,15,37.731125600950044,-122.38810644618457,1,1,2.0,1.0,1.0,1.0,0,1.0,2.0,90.0,10.0,10.0,10.0,10.0,8.0,9.0,50.0,172.25222036422593
1.0,29,17,37.76112763070047,-122.50244822002905,1,0,6.0,1.0,3.0,4.0,0,2.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,399.0,290.16823424117257
1.0,5,4,37.75413876892828,-122.40236633217121,0,0,4.0,1.5,2.0,3.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,231.21022730269925
1.0,12,11,37.79001328977593,-122.4129160022777,0,0,3.0,1.0,1.0,1.0,0,30.0,12.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,172.25222036422593
1.0,1,1,37.74650148584829,-122.40989310428492,0,0,3.0,1.0,1.0,1.0,0,4.0,118.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,165.0,172.25222036422593
6.0,0,3,37.77899667067381,-122.44002418838569,1,1,3.0,1.0,1.0,2.0,0,1.0,2.0,50.0,7.0,4.0,7.0,9.0,7.0,5.0,75.0,172.25222036422593
1.0,17,11,37.80316658672023,-122.41840680221365,0,1,1.0,1.0,1.0,1.0,0,1.0,135.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,92.0,172.25222036422593
1.0,4,1,37.76143684917269,-122.42079255465909,0,1,2.0,1.0,1.0,1.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,172.25222036422593
3.0,4,12,37.765660781122925,-122.40696471967286,0,0,2.0,1.0,1.0,1.0,0,7.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,172.25222036422593
3.0,6,16,37.789125224756845,-122.4121109391042,17,1,2.0,1.0,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,289.0,172.25222036422593
1.0,7,6,37.76053213633461,-122.43428521682993,0,0,4.0,1.0,2.0,2.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,119.0,231.21022730269925
2.0,15,12,37.775807909483405,-122.40770888491464,6,1,4.0,2.0,2.0,1.0,0,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,231.21022730269925
1.0,9,8,37.78270738694914,-122.48168562658206,1,0,8.0,2.0,2.0,2.0,0,2.0,1.0,100.0,10.0,10.0,10.0,10.0,6.0,10.0,275.0,231.21022730269925
1.0,8,6,37.75368715855065,-122.4286422838921,0,0,4.0,1.0,2.0,2.0,0,3.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0,231.21022730269925
17.0,2,0,37.770631534006576,-122.44895459869291,17,1,2.0,3.0,1.0,1.0,0,1.0,5.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,60.0,172.25222036422593
2.0,33,13,37.70788940965753,-122.4462749748851,1,0,4.0,1.5,1.0,1.0,0,4.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,172.25222036422593
2.0,29,17,37.7551364702956,-122.48577437192621,3,0,4.0,1.0,1.0,2.0,0,15.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,172.25222036422593
4.0,6,16,37.789395734129755,-122.41173197525052,17,1,2.0,1.0,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,219.0,172.25222036422593
1.0,17,9,37.80058329898968,-122.41625657045245,0,0,4.0,1.0,0.0,1.0,0,2.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,170.0,113.2942134257526
7.0,29,17,37.755554363211814,-122.49382000388077,1,2,1.0,1.0,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,55.0,172.25222036422593
1.0,12,11,37.790839983940096,-122.4145368291337,0,0,2.0,1.0,1.0,1.0,0,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0,172.25222036422593
4.0,7,6,37.76111490134691,-122.43431234112323,0,1,2.0,1.0,1.0,1.0,0,1.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,172.25222036422593
2.0,29,21,37.7518892767505,-122.49965289589045,1,0,6.0,2.0,2.0,4.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,248.0,231.21022730269925
3.0,30,22,37.723047758827356,-122.40536284222799,1,1,2.0,1.0,1.0,1.0,0,1.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,60.0,172.25222036422593
3.0,7,6,37.76442858160637,-122.42766950995899,0,0,2.0,1.0,1.0,2.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,172.25222036422593
4.0,17,9,37.79868013399444,-122.41279362627114,1,1,2.0,2.0,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,172.25222036422593
4.0,7,6,37.761027251239646,-122.43500691178268,0,1,2.0,1.0,1.0,1.0,0,1.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,172.25222036422593
2.0,33,13,37.70774629909978,-122.4459533428429,0,1,2.0,1.0,1.0,1.0,0,2.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,8.0,60.0,172.25222036422593
6.0,31,25,37.715905740080146,-122.47045352112688,1,1,5.0,1.0,2.0,3.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,205.0,231.21022730269925
3.0,4,1,37.752794062957314,-122.42215019010557,6,0,5.0,1.5,3.0,3.0,0,6.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,290.16823424117257
1.0,4,12,37.76605142674699,-122.4206618627593,0,1,1.0,1.0,1.0,1.0,0,4.0,186.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,93.0,172.25222036422593
35.0,1,1,37.73355829915958,-122.4185132377998,0,0,2.0,1.0,0.0,2.0,0,30.0,6.0,93.0,10.0,10.0,10.0,10.0,10.0,10.0,85.0,113.2942134257526
1.0,1,1,37.74576651501192,-122.40958334082018,1,0,3.0,1.0,0.0,2.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,120.0,113.2942134257526
1.0,15,12,37.77653499655158,-122.4141580627057,0,1,2.0,1.0,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,153.0,172.25222036422593
54.0,6,5,37.78653846528451,-122.408550545863,17,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,79.0,113.2942134257526
54.0,6,5,37.786586563471964,-122.40900287868071,17,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,79.0,113.2942134257526
1.0,7,6,37.75951632487215,-122.44558637376824,0,0,5.0,1.0,1.0,3.0,0,3.0,267.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,175.0,172.25222036422593
2.0,17,9,37.79911481625662,-122.41152635556166,1,1,3.0,1.0,1.0,2.0,0,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,172.25222036422593
15.0,15,27,37.786163033075646,-122.38964505612385,0,0,2.0,1.0,0.0,1.0,0,1.0,1.0,60.0,10.0,10.0,4.0,8.0,10.0,10.0,85.0,113.2942134257526
1.0,5,4,37.757800805694906,-122.40197101806335,0,0,4.0,1.0,0.0,2.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,200.0,113.2942134257526
2.0,0,4,37.769444737435535,-122.43027721831548,0,1,2.0,2.5,1.0,1.0,0,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,172.25222036422593
9.0,32,25,37.73068776401717,-122.49689016732924,3,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,98.0,113.2942134257526
18.0,21,27,37.784449381441576,-122.39907257640681,0,0,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,113.2942134257526
6.0,0,3,37.7795847594659,-122.44073190136173,1,1,3.0,1.0,1.0,2.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,172.25222036422593
6.0,0,3,37.77867369843466,-122.44118746922295,1,1,3.0,1.0,1.0,2.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,59.0,172.25222036422593
5.0,23,15,37.727210199336284,-122.38542575641495,1,1,4.0,1.0,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,172.25222036422593
1.0,25,17,37.765155435918075,-122.46051075079285,0,0,2.0,1.0,1.0,1.0,0,2.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,172.25222036422593
1.0,0,3,37.78180067158532,-122.44348081033732,0,0,2.0,1.0,0.0,1.0,0,30.0,15.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,180.0,113.2942134257526
2.0,33,13,37.711833856033394,-122.44331726614149,1,1,2.0,1.0,1.0,1.0,0,3.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,172.25222036422593
54.0,6,5,37.78803441679049,-122.40770183835205,17,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,113.2942134257526
54.0,6,5,37.787683016650575,-122.40876777303335,17,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,113.2942134257526
54.0,6,5,37.78635596987573,-122.40860495301209,17,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,113.2942134257526
54.0,6,5,37.78751846203034,-122.40815256357,17,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,113.2942134257526
1.0,0,3,37.777398040120396,-122.43251887605173,6,0,4.0,1.0,2.0,2.0,0,4.0,14.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,750.0,231.21022730269925
54.0,6,5,37.78650491482971,-122.40735287543907,17,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,113.2942134257526
54.0,6,5,37.78770954433338,-122.40729396444848,17,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,113.2942134257526
54.0,6,5,37.786228280983956,-122.40701707279678,17,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,113.2942134257526
54.0,6,5,37.786200838719104,-122.40847523620407,17,1,2.0,1.0,0.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,69.0,113.2942134257526
2.0,4,12,37.769634335810494,-122.42219704337907,0,1,1.0,1.0,1.0,1.0,0,14.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,62.0,172.25222036422593
2.0,21,12,37.786076448438614,-122.40477691748899,14,2,1.0,0.5,1.0,1.0,0,1.0,0.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,172.25222036422593
2.0,5,4,37.76243973161349,-122.40375061709314,0,0,2.0,1.0,1.0,1.0,0,30.0,46.0,93.0,10.0,10.0,9.0,10.0,10.0,9.0,210.0,172.25222036422593
4.0,15,12,37.77719286930893,-122.40871187332253,1,0,8.0,1.0,3.0,3.0,0,31.0,103.0,96.0,10.0,10.0,10.0,10.0,9.0,9.0,220.0,290.16823424117257
4.0,16,3,37.79068877154779,-122.43725821229499,0,0,4.0,1.0,2.0,2.0,0,30.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,195.0,231.21022730269925
3.0,18,10,37.780270848521056,-122.46107908827244,1,0,7.0,2.0,3.0,6.0,0,4.0,9.0,96.0,10.0,9.0,10.0,10.0,10.0,10.0,454.0,290.16823424117257
1.0,1,1,37.74143580801967,-122.41382619679564,1,1,3.0,1.0,1.0,1.0,1,1.0,98.0,89.0,9.0,9.0,9.0,10.0,9.0,9.0,89.0,172.25222036422593
1.0,1,1,37.74727549832994,-122.41750003469559,10,0,1.0,3.0,0.0,1.0,4,1.0,103.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,600.0,113.2942134257526
2.0,7,6,37.760942492234406,-122.44388363453605,1,1,2.0,1.0,1.0,1.0,0,1.0,19.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0,172.25222036422593
2.0,8,7,37.74303502379364,-122.4287371244878,1,1,2.0,2.0,1.0,1.0,0,30.0,12.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,74.0,172.25222036422593
1.0,0,0,37.77093364105278,-122.43008232504627,1,0,7.0,3.0,3.0,4.0,0,3.0,21.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,500.0,290.16823424117257
1.0,7,6,37.758713560404026,-122.43815454682723,1,0,8.0,3.0,3.0,4.0,0,2.0,47.0,98.0,9.0,10.0,10.0,10.0,10.0,9.0,950.0,290.16823424117257
2.0,4,1,37.757759062575275,-122.41143861960991,0,1,2.0,1.0,1.0,1.0,0,3.0,29.0,94.0,10.0,10.0,9.0,9.0,9.0,9.0,150.0,172.25222036422593
1.0,29,17,37.75726938479707,-122.5009939735427,1,0,7.0,2.0,3.0,5.0,0,7.0,15.0,93.0,10.0,9.0,10.0,10.0,9.0,10.0,300.0,290.16823424117257
3.0,4,12,37.76670375556506,-122.41826128984098,0,1,2.0,1.5,1.0,1.0,0,5.0,108.0,86.0,9.0,9.0,9.0,9.0,9.0,8.0,60.0,172.25222036422593
1.0,0,0,37.77537202627463,-122.43139001572851,0,0,6.0,2.0,3.0,4.0,0,3.0,7.0,94.0,9.0,9.0,10.0,10.0,9.0,9.0,275.0,290.16823424117257
1.0,7,6,37.756642381433934,-122.43983966980223,1,0,4.0,1.0,2.0,2.0,0,2.0,26.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,99.0,231.21022730269925
3.0,2,0,37.77139092341009,-122.44729485341783,0,1,2.0,1.5,1.0,1.0,0,1.0,146.0,88.0,9.0,9.0,10.0,9.0,9.0,9.0,99.0,172.25222036422593
3.0,2,0,37.771069491329825,-122.4487435688235,0,1,2.0,1.0,1.0,1.0,0,1.0,138.0,87.0,9.0,9.0,9.0,9.0,9.0,9.0,99.0,172.25222036422593
4.0,26,18,37.803624233538116,-122.44547313365149,0,0,6.0,2.0,3.0,3.0,0,2.0,28.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,460.0,290.16823424117257
1.0,21,14,37.79693091005257,-122.39928793671734,0,1,1.0,2.0,1.0,1.0,0,30.0,1.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,125.0,172.25222036422593
4.0,15,12,37.776297975423475,-122.40965591127821,0,0,4.0,1.0,1.0,2.0,0,31.0,101.0,93.0,10.0,10.0,10.0,10.0,8.0,9.0,104.0,172.25222036422593
1.0,2,0,37.770764771065934,-122.43935009901605,3,0,2.0,1.0,1.0,1.0,0,3.0,119.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,185.0,172.25222036422593
1.0,7,6,37.766927640180796,-122.431024584391,0,1,2.0,1.0,1.0,1.0,0,3.0,118.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0,172.25222036422593
2.0,22,2,37.7346056641421,-122.46861543744006,0,0,2.0,1.0,1.0,2.0,0,3.0,65.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,130.0,172.25222036422593
1.0,26,18,37.79940577078549,-122.44298403042951,0,0,2.0,1.0,1.0,0.0,0,5.0,37.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,295.0,172.25222036422593
1.0,7,6,37.762900816905024,-122.43551384981708,1,0,2.0,1.0,1.0,1.0,0,3.0,171.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,172.25222036422593
2.0,4,12,37.76907821184396,-122.42031988076657,0,1,2.0,1.0,1.0,1.0,0,3.0,71.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,89.0,172.25222036422593
1.0,2,0,37.77600612631064,-122.44116300471592,0,0,4.0,2.0,3.0,3.0,0,3.0,22.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,275.0,290.16823424117257
2.0,31,13,37.71968559102695,-122.45162552743164,0,0,2.0,1.0,1.0,1.0,0,3.0,212.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,125.0,172.25222036422593
2.0,6,11,37.788155136094325,-122.41721599062313,0,0,4.0,1.0,2.0,2.0,0,5.0,69.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,187.0,231.21022730269925
1.0,5,4,37.76135060335099,-122.39474127114441,0,1,2.0,2.0,1.0,1.0,0,3.0,26.0,95.0,9.0,9.0,10.0,10.0,9.0,9.0,145.0,172.25222036422593
3.0,3,2,37.73403270606703,-122.44662275962608,1,1,1.0,1.0,1.0,1.0,0,30.0,6.0,90.0,9.0,10.0,10.0,9.0,8.0,9.0,60.0,172.25222036422593
1.0,0,0,37.77146487426757,-122.43648272534874,1,0,2.0,1.5,1.0,1.0,0,30.0,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,147.0,172.25222036422593
3.0,14,7,37.753350725104134,-122.45095419663285,1,1,2.0,1.0,1.0,1.0,0,2.0,43.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,109.0,172.25222036422593
1.0,4,1,37.750835474194346,-122.42341140070398,3,0,2.0,1.0,1.0,1.0,0,2.0,197.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,145.0,172.25222036422593
2.0,22,2,37.73350752046585,-122.46056613217577,1,1,4.0,1.0,2.0,3.0,0,2.0,164.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,129.0,231.21022730269925
